company,listing_date,year,first_day_return,issue_price,issue_price_log1p,total_issue_size_log1p,ofs_ratio,sub_total,sub_total_log1p,gmp_return,gmp_available,revenue_log1p,assets_log1p,borrowing_log1p,profit_margin,return_on_assets,debt_to_equity,negative_networth_flag,brokers_subscribe,brokers_avoid,broker_sentiment,any_avoid_flag,nifty_close,vix_close,nifty_7d_return,nifty_30d_return,regime_post_2024
Quality Power Electrical Equipments Ltd.,2025-02-24,2025,-0.0892941176470588,425.0,6.054439346269371,16.821420908712494,0.7379755105273057,1.05,0.7178397931503169,0.011764705882352941,1,5.213412859457593,5.993063268471679,3.279029747687948,0.27408056042031526,0.125312781503353,0.1070695218539161,0,8.0,0.0,8.0,0,22795.900390625,14.529999732971191,-0.007125573700429,-0.0128311221169621,1
Ather Energy Ltd.,2025-05-06,2025,-0.057632398753894,321.0,5.7745515455444085,18.346689106569954,0.11900495913848422,1.26,0.8153648132841945,0.037383177570093455,1,7.389193285853536,7.6838639802564295,6.258816353086512,-0.3573018424632125,-0.2660681399631676,4.82962962962963,0,4.0,0.0,4.0,0,24461.150390625,18.34000015258789,0.0051447005723753,0.06796501225625,1
Borana Weaves Ltd.,2025-05-27,2025,0.1810185185185185,216.0,5.37989735354046,15.718811551000956,0.0,81.31,4.410492606984553,0.19907407407407407,1,5.3785600542242396,5.015092014813197,4.007878491071668,0.13587687172592833,0.19583082782120667,0.7058131939908557,0,1.0,0.0,1.0,0,25001.150390625,18.020000457763672,0.0128525068963773,0.0400094344014578,1
Belrise Industries Ltd.,2025-05-28,2025,0.0818888888888889,90.0,4.51085950651685,19.291509102214878,0.0,8.15,2.21375387928743,0.23333333333333334,1,8.71041512267848,8.793109821696536,7.8635743689896955,0.04047480856620872,0.03726192337526508,1.0086322282787918,0,14.0,0.0,14.0,0,24826.19921875,18.540000915527344,0.00051383424721,0.0204574560186612,1
Schloss Bangalore Ltd.,2025-06-02,2025,0.0012643678160919,435.0,6.077642243349034,18.20326786591857,0.28571428038775504,3.05,1.3987168811184478,0.004597701149425287,1,7.249612987879687,9.020046319123692,8.271228712316326,0.03388408599704243,0.005765675960784693,1.0842609826934333,0,12.0,1.0,11.0,1,24750.69921875,16.079999923706055,-0.0100175859095233,0.0165936251304599,1
Aegis Vopak Terminals Ltd.,2025-06-02,2025,0.0295744680851063,235.0,5.4638318050256105,18.595884839941743,0.0,1.66,0.9783261227936076,-0.00425531914893617,1,6.167830906863263,8.675324509408975,7.818731916032523,0.1803843326682768,0.014668010109980189,1.2199341385250368,0,6.0,1.0,5.0,1,24750.69921875,16.079999923706055,-0.0100175859095233,0.0165936251304599,1
Prostarm Info Systems Ltd.,2025-06-03,2025,0.2023809523809523,105.0,4.663439094112067,16.588099342704055,0.0,67.65,4.229021132213981,0.11428571428571428,1,5.60311463485544,5.442590855704461,4.116921116401006,0.08180708180708181,0.09611371935315598,0.5629429317418874,0,2.0,0.0,2.0,0,24716.599609375,17.15999984741211,-0.0044146753358937,0.0151930406377276,1
Scoda Tubes Ltd.,2025-06-04,2025,0.049642857142857,140.0,4.948759890378168,16.570075383777755,0.0,40.52,3.7261752388576332,0.14285714285714285,1,5.898471680258817,6.062598458266182,5.3139938459330445,0.06853196874656102,0.05813437886531774,1.408289794496691,0,2.0,0.0,2.0,0,24542.5,16.559999465942383,-0.0084819573568082,0.0033256657220086,1
Oswal Pumps Ltd.,2025-06-20,2025,0.0177524429967426,614.0,6.421622267806518,16.933244290436164,0.35848458210921175,24.93,3.255400599550573,0.06677524429967427,1,6.9738613209168,7.0003435760039645,5.850188959750028,0.20303745760488695,0.1977262981177179,0.9142027455121436,0,11.0,0.0,11.0,0,24793.25,14.260000228881836,0.0030200088922791,-0.0008140431655401,1
Arisinfra Solutions Ltd.,2025-06-25,2025,-0.2157657657657657,222.0,5.407171771460119,16.929218070924545,0.0,1.96,1.085189268335969,0.0,1,6.32572004285935,6.375978368463214,5.780187805858606,0.01170754446356856,0.011132705946535735,2.1225590111118415,0,5.0,2.0,3.0,1,25044.349609375,13.640000343322754,0.0093623388962489,0.0017278892400966,1
Kalpataru Ltd.,2025-07-01,2025,0.0478260869565217,414.0,6.028278520230698,17.46420471586423,0.0,1.78,1.0224509277025458,0.0036231884057971015,1,7.438671723806613,9.652674070189425,9.310855166066046,0.003242149115322832,0.00035405963752261065,6.999759423629664,0,1.0,0.0,1.0,0,25517.05078125,12.789999961853027,0.018874563693922,0.0309628247560556,1
Ellenbarrie Industrial Gases Ltd.,2025-07-01,2025,0.3530000000000001,400.0,5.993961427306569,16.874833919607852,0.5308056582960832,16.04,2.8355635214011694,0.1425,1,5.856303255490888,6.7416652748984545,5.506550305126492,0.23904371035789113,0.0984550279560741,0.7352676698039686,0,7.0,0.0,7.0,0,25517.05078125,12.789999961853027,0.018874563693922,0.0309628247560556,1
Globe Civil Projects Ltd.,2025-07-01,2025,0.3340845070422535,71.0,4.276666119016055,16.634539125011717,0.0,60.06,4.111856987306732,0.38028169014084506,1,5.551951324860245,5.928524747334108,4.9342580824984905,0.06929189062865154,0.047490656700480506,1.382049484123009,0,1.0,0.0,1.0,0,25517.05078125,12.789999961853027,0.018874563693922,0.0309628247560556,1
HDB Financial Services Ltd.,2025-07-02,2025,0.1363513513513513,740.0,6.608000625296087,18.944929382610496,0.8000000082880001,13.07,2.644044871126298,0.10135135135135136,1,9.698998911319084,11.596018500275914,11.378236488318054,0.13348973146473558,0.020024425912375746,5.851288454457203,0,14.0,0.0,14.0,0,25541.80078125,12.529999732971191,0.0117668339456718,0.0333865169528417,1
Sambhv Steel Tubes Ltd.,2025-07-02,2025,0.1899999999999999,82.0,4.418840607796598,18.003110918466042,0.18515453586420216,21.49,3.1130707659712242,0.17073170731707318,1,6.927371614417262,7.253342986034887,6.429961384261339,0.039938752073497515,0.028820954512614922,1.2940475692847888,0,8.0,0.0,8.0,0,25541.80078125,12.529999732971191,0.0117668339456718,0.0333865169528417,1
Indogulf Cropsciences Ltd.,2025-07-03,2025,-0.0018018018018018,111.0,4.718498871295094,16.710177356730615,0.19934215373871883,13.5,2.6741486494265287,0.16216216216216217,1,6.146992849006624,6.394944352472829,5.334167019441734,0.0464926765456456,0.036265703149830214,0.7772294013487548,0,8.0,0.0,8.0,0,25453.400390625,12.449999809265137,-0.0037418141365611,0.0371152242283793,1
Crizac Ltd.,2025-07-09,2025,0.2548979591836734,245.0,5.5053315359323625,17.373769834893704,1.0,44.19,3.810875823423188,0.16938775510204082,1,6.786468612774051,6.7806262048511625,0.07696104113612832,0.17284522706209454,0.17385916645824334,0.000158193431017777,0,6.0,0.0,6.0,0,25522.5,12.199999809265137,0.0027147496332337,0.0167030814517385,1
Travel Food Services Ltd.,2025-07-14,2025,-0.0225454545454545,1100.0,7.00397413672268,16.71598681524707,1.0,2.4,1.2237754316221157,0.022727272727272728,1,7.475174823958754,7.551570398573098,,0.2153842662718201,0.19953435327135222,,0,10.0,0.0,10.0,0,25149.849609375,11.81999969482422,-0.0122323354392151,0.0174463766886065,1
Smartworks Coworking Spaces Ltd.,2025-07-17,2025,0.0936117936117936,407.0,6.0112671744041615,16.477270716985647,0.23599107186871965,10.03,2.400618833265411,0.06142506142506143,1,7.251820047816194,8.445020268922654,5.988384809581059,-0.04481900019153419,-0.013584613565262263,3.699841875174402,0,4.0,1.0,3.0,1,25212.05078125,11.239999771118164,-0.0056477147237751,0.0144306366528536,1
Anthem Biosciences Ltd.,2025-07-21,2025,0.2813157894736842,570.0,6.3473892096560105,17.902751952315267,1.0,47.37,3.878879786834892,0.3140350877192982,1,7.5659434524056755,7.940434296523181,4.70002571700077,0.2337783441866248,0.1607291688927831,0.04521009519225183,0,12.0,0.0,12.0,0,24968.400390625,11.390000343322754,-0.0045410662928555,-0.0057342188623974,1
GNG Electronics Ltd.,2025-07-30,2025,0.4071729957805907,237.0,5.472270673671475,16.78220724937321,0.1312563128495761,107.66,4.688223741123377,0.35864978902953587,1,7.2593764742181826,6.579889896896369,6.1046146450406376,0.04860001267275429,0.09594696022016512,1.9735052547911331,0,6.0,0.0,6.0,0,24821.099609375,11.529999732971191,-0.015812940379346,-0.0272739658607564,1
Indiqube Spaces Ltd.,2025-07-30,2025,-0.080590717299578,237.0,5.472270673671475,17.201335080404156,0.07141289417155175,7.63,2.1552445050953364,0.0,1,7.006631819029707,8.452360226934479,5.843428468280577,-0.1265900827795055,-0.029800730824397242,,1,4.0,1.0,3.0,1,24821.099609375,11.529999732971191,-0.015812940379346,-0.0272739658607564,1
Brigade Hotel Ventures Ltd.,2025-07-31,2025,-0.051111111111111,90.0,4.51085950651685,18.25122683473965,0.0,4.26,1.6601310267496185,0.0,1,6.156300789560917,6.854955587389936,6.427006122798615,0.05026769779892921,0.024969131568116337,7.855942988037669,0,8.0,0.0,8.0,0,24855.05078125,11.210000038146973,-0.0082614318573512,-0.026887297645205,1
Shanti Gold International Ltd.,2025-08-01,2025,0.1517587939698491,199.0,5.298317366548036,16.711201532598867,0.0,57.04,4.061132428015987,0.1708542713567839,1,7.015236544259938,6.042228951657957,5.455321115357702,0.0501946119895368,0.13300621680203895,1.529172409266916,0,7.0,0.0,7.0,0,24768.349609375,11.539999961853027,-0.0027640371471997,-0.0269139199767712,1
Aditya Infotech Ltd.,2025-08-05,2025,0.606074074074074,675.0,6.516193076042964,16.77395256185936,0.6151076026441452,58.82,4.091340053201802,0.45185185185185184,1,8.046847103538237,8.0632329756052,6.025479425695259,0.11251292856388072,0.11068375260667687,0.40567576597291827,0,16.0,0.0,16.0,0,24722.75,11.970000267028809,-0.0039623389343255,-0.0289953261851459,1
Laxmi India Finance Ltd.,2025-08-05,2025,-0.1518987341772152,158.0,5.0689042022202315,16.59384499194284,0.35039470998207517,1.76,1.0152306797290587,0.0,1,5.517613526133353,7.2538383263083945,7.037080337373739,0.14517819706498952,0.025493444340611106,4.416281508525264,0,6.0,0.0,6.0,0,24722.75,11.970000267028809,-0.0039623389343255,-0.0289953261851459,1
National Securities Depository Ltd.,2025-08-06,2025,0.17,800.0,6.68586094706836,17.73042940638878,1.0,28.84,3.3958497753355603,0.15625,1,7.337060603974328,8.001636393274346,,0.2235032797243338,0.11495423540290266,,0,10.0,0.0,10.0,0,24649.55078125,11.710000038146973,-0.0082679372417546,-0.0318817175514372,1
M&B Engineering Ltd.,2025-08-06,2025,0.0627272727272726,385.0,5.955837369464831,16.642141994595093,0.5767400299162613,21.3,3.104586678466073,0.14285714285714285,1,6.905643049795863,6.745483377793886,5.231803562489697,0.07729037306021727,0.090731385640772,0.6072162594199589,0,8.0,0.0,8.0,0,24649.55078125,11.710000038146973,-0.0082679372417546,-0.0318817175514372,1
Sri Lotus Developers & Realty Ltd.,2025-08-06,2025,0.3123333333333333,150.0,5.017279836814924,17.782281658078933,0.0,51.87,3.9678360702473587,0.18,1,6.3461274682857605,7.1062782151140995,4.81324070780478,0.4003126756604834,0.18700968324306583,0.13097893698254043,0,17.0,0.0,17.0,0,24649.55078125,11.710000038146973,-0.0082679372417546,-0.0318817175514372,1
Highway Infrastructure Ltd.,2025-08-12,2025,0.7548571428571429,70.0,4.2626798770413155,16.737134882441467,0.24984616153372805,256.33,5.550359307904895,0.34285714285714286,1,6.22550847289048,5.449148256250621,4.287990642747287,0.04440215667618141,0.09673518742442563,0.610091743119266,0,0.0,0.0,0.0,0,24585.05078125,12.220000267028809,-0.0026166805461243,-0.0224573441550307,1
JSW Cement Ltd.,2025-08-14,2025,-0.0064625850340135,147.0,4.997212273764115,19.316352187873786,0.5555555551018518,6.03,1.9501867058225735,0.03265306122448979,1,8.685360041341813,9.39307351072533,8.727056955383215,-0.027688780608216522,-0.013643020541588845,2.621219527746488,0,6.0,0.0,6.0,0,24619.349609375,12.140000343322754,0.0009432052732464,-0.0228788589368423,1
All Time Plastics Ltd.,2025-08-14,2025,0.03,275.0,5.62040086571715,16.49452740741826,0.3009837510191644,6.28,1.9851308622085946,0.07272727272727272,1,6.328365263347262,6.33384785032985,5.391397789564048,0.08456119018668193,0.08409802247830415,0.8770922811383615,0,6.0,0.0,6.0,0,24619.349609375,12.140000343322754,0.0009432052732464,-0.0228788589368423,1
BlueStone Jewellery & Lifestyle Ltd.,2025-08-19,2025,0.0560928433268858,517.0,6.249975242259483,17.210012206486443,0.4677569626478676,1.94,1.0784095813505903,0.0038684719535783366,1,7.512639390421691,8.169981896978506,6.592523850665113,-0.12122139406788923,-0.062803628251441,,0,0.0,1.0,-1.0,1,24876.94921875,12.34000015258789,0.0159081332403965,-0.0036626764407918,1
Regaal Resources Ltd.,2025-08-20,2025,0.290686274509804,102.0,4.634728988229636,17.216691972832294,0.3137383531469837,93.42,4.54775291511814,0.30392156862745096,1,6.822828999392536,6.758408044119198,6.2305798679318904,0.051951873406133525,0.05541283550513211,2.15390170341107,0,11.0,0.0,11.0,0,24980.650390625,11.789999961853027,0.014675480343007,-0.004386040706381,1
Patel Retail Ltd.,2025-08-26,2025,0.1362745098039215,255.0,5.545177444479562,16.06890551180956,0.10525210084033614,78.04,4.369954053439613,0.20392156862745098,1,6.717792603052156,5.950277902777732,5.201476015098481,0.030605697405537598,0.06602935798986574,1.3416065987961656,0,5.0,1.0,4.0,1,24967.75,11.760000228881836,-0.0005164153223905,0.0052643233884929,1
Gem Aromatics Ltd.,2025-08-26,2025,-0.018153846153846,325.0,5.786897381366708,16.446292022597003,0.6121883826090965,21.55,3.1157350659486873,0.10153846153846154,1,6.227800692208175,6.283238237463016,5.408829589345466,0.10556917965350843,0.09986529970814938,0.7830481019790125,0,9.0,0.0,9.0,0,24967.75,11.760000228881836,-0.0005164153223905,0.0052643233884929,1
Shreeji Shipping Global Ltd.,2025-08-26,2025,0.0103174603174602,252.0,5.53338948872752,16.606553020219522,0.0,40.85,3.7340917969354845,0.1349206349206349,1,6.415833185635379,6.632765648944317,5.550903208462204,0.23137030059791958,0.18618998655382427,0.7473555380715098,0,9.0,0.0,9.0,0,24967.75,11.760000228881836,-0.0005164153223905,0.0052643233884929,1
Vikram Solar Ltd.,2025-08-26,2025,0.0736445783132529,332.0,5.808142489980444,17.95278058086971,0.27862741628012594,39.73,3.706964921660321,0.10542168674698796,1,8.149177035511787,7.949144445834429,5.445313945282377,0.04041878521070781,0.049372384937238493,0.18572613306065264,0,15.0,0.0,15.0,0,24967.75,11.760000228881836,-0.0005164153223905,0.0052643233884929,1
Mangal Electrical Industries Ltd.,2025-08-28,2025,-0.048217468805704,561.0,6.331501849893691,15.779839323793604,0.0,7.27,2.1126345090356,-0.0053475935828877,1,6.314254318547238,5.906614469191589,5.0114349742668205,0.08580133843559005,0.129100038203351,0.9195855944745931,0,4.0,0.0,4.0,0,24712.05078125,12.1899995803833,-0.0148183273533662,-0.00439339230901,1
Anlon Healthcare Ltd.,2025-09-03,2025,0.0072527472527472,91.0,4.5217885770490405,16.40327466837995,0.0,6.95,2.0731719286662407,0.01098901098901099,1,4.799584990469429,5.205653681684617,4.083452121055677,0.17034700315457413,0.11318257032542746,0.7255657796568018,0,0.0,0.0,0.0,0,24579.599609375,11.399999618530272,-0.0053597806611621,-0.0057902292675774,1
Vikran Engineering Ltd.,2025-09-03,2025,-0.014020618556701,97.0,4.584967478670572,18.192369211598884,0.06606216566803783,17.53,2.9193910402972683,0.07216494845360824,1,6.828019190962657,7.212058452450154,5.6129091043066754,0.08437052777657313,0.05744530073522898,0.5833671746425289,0,16.0,0.0,16.0,0,24579.599609375,11.399999618530272,-0.0053597806611621,-0.0057902292675774,1
Amanta Healthcare Ltd.,2025-09-09,2025,0.1162698412698413,126.0,4.844187086458591,16.118095750958314,0.0,57.53,4.069539443303129,0.07142857142857142,1,5.6243423631628895,5.9474081609110625,5.278114659230517,0.038031076822775185,0.027504191114836547,2.0230314347961404,0,1.0,1.0,0.0,1,24773.150390625,10.84000015258789,0.0078744480921559,0.0168224171697794,1
Shringar House of Mangalsutra Ltd.,2025-09-17,2025,0.1203030303030302,165.0,5.111987788356544,17.00598694946304,0.0,42.24,3.7667659927710075,0.12727272727272726,1,7.26621263348296,5.931581837506605,4.82116826914143,0.04273067994294186,0.16263473053892216,0.6129449838187703,0,9.0,0.0,9.0,0,25239.099609375,10.270000457763672,0.0106514611386142,0.0145576689263828,1
Dev Accelerator Ltd.,2025-09-17,2025,0.0550819672131147,61.0,4.127134385045092,16.97251102166758,0.0,35.82,3.6060411758049318,0.09836065573770492,1,5.1923455529745945,6.294121435234464,4.880298792368253,0.009726647660573538,0.0032199563270291277,2.3849242562511406,0,5.0,0.0,5.0,0,25239.099609375,10.270000457763672,0.0106514611386142,0.0145576689263828,1
Urban Co.Ltd.,2025-09-17,2025,0.6218446601941748,103.0,4.6443908991413725,19.033101781266545,0.7514842788621173,60.14,4.113166316462689,0.5242718446601942,1,7.140199445179302,7.696957816178629,,0.1901910080274138,0.10895466773302313,,0,7.0,0.0,7.0,0,25239.099609375,10.270000457763672,0.0106514611386142,0.0145576689263828,1
Euro Pratik Sales Ltd.,2025-09-23,2025,0.0050607287449392,247.0,5.5134287461649825,16.72103356490762,1.0,1.29,0.8285518175661483,0.04048582995951417,1,5.67853304040275,5.616189110162875,1.3029127521808397,0.262211855104281,0.2791411042944785,0.011429058808477974,0,10.0,0.0,10.0,0,25202.349609375,10.5600004196167,-0.0014560741297739,0.0133594157328889,1
VMS TMT Ltd.,2025-09-24,2025,0.0075757575757575,99.0,4.605170185988092,16.52356082573315,0.0,82.91,4.4297447958819784,0.1111111111111111,1,5.3677967863178395,6.110025058229752,5.737152774131307,0.04020806973147758,0.01909424724602203,3.7810933105050757,0,0.0,1.0,-1.0,1,25169.5,10.630000114440918,-0.0063461671321838,0.0080804237466331,1
Ivalue Infosolutions Ltd.,2025-09-25,2025,-0.0576923076923076,299.0,5.703782474656201,16.746115283605146,1.0,1.59,0.9516578757114464,0.0,1,6.849437369657622,7.05933408294156,3.7716108517114013,0.09051838488884172,0.07336561535087341,0.10234094361001952,0,5.0,0.0,5.0,0,25056.900390625,10.520000457763672,-0.0144235759052301,0.0139547143386679,1
GK Energy Ltd.,2025-09-26,2025,0.0964052287581699,153.0,5.0369526024136295,17.228102474639307,0.13841382371813146,65.56,4.198103796512953,0.11764705882352941,1,6.024197916724617,5.371010051941477,4.147727338787214,0.08753122650432928,0.16858183856502243,1.1131165117941386,0,8.0,0.0,8.0,0,24890.849609375,10.779999732971191,-0.0172227384720974,0.0072352889571051,1
Saatvik Green Energy Ltd.,2025-09-26,2025,-0.0544086021505376,465.0,6.144185634125646,16.778672118022406,0.22217353418517483,5.09,1.8066480817218056,0.021505376344086023,1,7.693240043740459,7.400461737633986,6.129268051255177,0.09757488129826179,0.13078484355704453,1.3566901617011193,0,5.0,0.0,5.0,0,24890.849609375,10.779999732971191,-0.0172227384720974,0.0072352889571051,1
Ganesh Consumer Products Ltd.,2025-09-29,2025,-0.087111801242236,322.0,5.777652323222656,16.356956712514915,0.6818648104192622,2.23,1.172482137234565,-0.027950310559006212,1,6.752457274562994,5.836972142232703,3.9318256327243257,0.04143084335095187,0.10367530871422719,0.22308481684736536,0,9.0,0.0,9.0,0,24654.69921875,11.43000030517578,-0.0217301322739083,0.0093278344534266,1
Atlanta Electricals Ltd.,2025-09-29,2025,0.0919761273209549,754.0,6.626717749249025,16.02627867281459,0.41773670571934685,50.62,3.943909194290468,0.15119363395225463,1,7.1320901204283995,6.765258099253582,4.956038302893036,0.0948828059400715,0.13697918470543413,0.40305801657616463,0,1.0,0.0,1.0,0,24654.69921875,11.43000030517578,-0.0217301322739083,0.0093278344534266,1
Solarworld Energy Solutions Ltd.,2025-09-30,2025,-0.0792022792022792,351.0,5.863631175598097,16.45171482145427,0.10204079293627494,37.97,3.662792119350618,0.11396011396011396,1,6.3137110764652125,6.395294986539685,4.74970333672039,0.13981382351340071,0.12884184475435603,0.3706280130714725,0,1.0,0.0,1.0,0,24634.900390625,11.369999885559082,-0.0212399773287113,0.0085172989794865,1
Jaro Institute of Technology Management & Research Ltd.,2025-09-30,2025,-0.1628651685393259,890.0,6.792344427470809,15.436121815440943,0.6222222354074094,16.53,2.863913698933143,0.048314606741573035,1,5.316009926078955,5.312023013604149,3.2523106009544382,0.18744137828898652,0.18819389373513085,0.21161543046921572,0,8.0,0.0,8.0,0,24634.900390625,11.369999885559082,-0.0212399773287113,0.0085172989794865,1
Seshaasai Technologies Ltd.,2025-09-30,2025,-0.0271867612293144,423.0,6.049733455231958,16.771802278201907,0.40953882448226125,48.93,3.910622024512518,0.09456264775413711,1,7.296155608463709,7.057372842602964,5.939328792687453,0.15086657347212987,0.19159075827954392,0.5654725461794615,0,14.0,0.0,14.0,0,24634.900390625,11.369999885559082,-0.0212399773287113,0.0085172989794865,1
Anand Rathi Share & Stock Brokers Ltd.,2025-09-30,2025,0.0764492753623187,414.0,6.028278520230698,16.706476195034842,0.0,15.55,2.806386101823072,0.07004830917874397,1,6.742880635791903,8.121480374750751,6.809668247290809,0.12232585596221959,0.030790490341753345,1.7976218834365572,0,12.0,0.0,12.0,0,24634.900390625,11.369999885559082,-0.0212399773287113,0.0085172989794865,1
BMW Ventures Ltd.,2025-10-01,2025,-0.2323232323232323,99.0,4.605170185988092,16.96824662306297,0.0,1.0,0.6931471805599453,0.0,1,7.634496797365753,6.517804203515311,6.062365596864235,0.01587554962197617,0.048543832921652444,2.0387873596040356,0,0.0,1.0,-1.0,1,24611.099609375,11.06999969482422,-0.0177915374328101,-0.0005665438824444,1
Epack Prefab Technologies Ltd.,2025-10-01,2025,-0.063235294117647,204.0,5.3230099791384085,17.02255195137595,0.4047619105442178,2.53,1.2612978709452054,0.0,1,7.040089705528499,6.837354273682813,5.352947587199152,0.0520127313698498,0.06371506519731047,0.593987511654847,0,10.0,0.0,10.0,0,24611.099609375,11.06999969482422,-0.0177915374328101,-0.0005665438824444,1
Jain Resource Recycling Ltd.,2025-10-01,2025,0.3717672413793103,232.0,5.4510384535657,17.802257103188357,0.5999999925759998,9.69,2.3693087250369538,0.05603448275862069,1,8.876705107341724,7.516019724476764,6.825373170376169,0.031176392563685484,0.12160175140504509,1.3003137986599949,0,1.0,0.0,1.0,0,24611.099609375,11.06999969482422,-0.0177915374328101,-0.0005665438824444,1
Jinkushal Industries Ltd.,2025-10-03,2025,0.0049586776859503,121.0,4.804021044733257,16.077226676167843,0.09995762300474981,45.54,3.8403121578741457,0.1652892561983471,1,5.957933616399037,5.194899407349548,4.022132228108176,0.049609911614525284,0.10671870643992194,0.6360366631859845,0,6.0,0.0,6.0,0,24836.30078125,10.289999961853027,0.0073657991480135,0.0049059174942899,1
Trualt Bioenergy Ltd.,2025-10-03,2025,0.0702620967741936,496.0,6.208590026096629,16.64406412090779,0.10637689914530299,52.69,3.983226764434478,0.17137096774193547,1,7.5855502145874105,8.016558793578275,7.346448823385757,0.07449213372414949,0.04840035250665901,2.01518855656697,0,8.0,0.0,8.0,0,24836.30078125,10.289999961853027,0.0073657991480135,0.0049059174942899,1
Pace Digitek Ltd.,2025-10-06,2025,-0.0068493150684931,219.0,5.393627546352362,17.437423158259286,0.0,1.45,0.8960880245566356,0.0547945205479452,1,7.80921659661029,7.882299824526725,5.085742766583061,0.11335391113638212,0.10536210437303697,0.14875084464932012,0,6.0,0.0,6.0,0,24894.25,10.0600004196167,0.0105277311969037,0.006194171617962,1
Fabtech Technologies Ltd.,2025-10-07,2025,-0.0455497382198952,191.0,5.2574953720277815,16.305285007434513,0.0,2.01,1.1019400787607843,0.0,1,5.819904872958058,6.058094629405745,4.018542848805819,0.13791153182115853,0.10861309077269317,0.3155219224770377,0,6.0,0.0,6.0,0,25077.650390625,10.1899995803833,0.0189569254789525,0.0136069839790226,1
Glottis Ltd.,2025-10-07,2025,-0.35,129.0,4.867534450455582,16.985139036171052,0.478835765405082,1.95,1.0818051703517284,0.0,1,6.849649357575105,5.056882545261575,3.1415627217655304,0.05956182695878203,0.3596412556053812,0.22470313610068,0,5.0,0.0,5.0,0,25077.650390625,10.1899995803833,0.0189569254789525,0.0136069839790226,1
Om Freight Forwarders Ltd.,2025-10-08,2025,-0.3585185185185185,135.0,4.912654885736052,16.019384424144764,0.8002170409364548,3.58,1.5216989981260935,-0.022222222222222223,1,6.204658767568524,5.746267086262356,3.3304171996011083,0.04450966501366258,0.07047625152233832,0.1553582752060875,0,0.0,0.0,0.0,0,25108.30078125,10.050000190734863,0.010951711464428,0.0135287755227059,1
Advance Agrolife Ltd.,2025-10-08,2025,0.0823,100.0,4.61512051684126,16.77487553549548,0.0,39.68,3.7057365711803594,0.13,1,6.222338144484103,5.864965512247591,4.399989335048054,0.05098631880369074,0.07295074970836771,0.7975612174085457,0,3.0,0.0,3.0,0,25108.30078125,10.050000190734863,0.010951711464428,0.0135287755227059,1
WeWork India Management Ltd.,2025-10-10,2025,-0.0358796296296296,648.0,6.47543271670409,17.65057253745629,1.0,1.09,0.7371640659767197,0.0,1,7.613324979540639,8.592795903032975,5.740500057591364,0.06333498023715414,0.023775564899187078,1.553430145217827,0,7.0,0.0,7.0,0,25181.80078125,10.119999885559082,0.0115508915211343,0.0083570391797361,1
Tata Capital Ltd.,2025-10-13,2025,0.0134969325153373,326.0,5.7899601708972535,19.98055918647724,0.5586606047089484,1.65,0.9745596399981308,0.0,1,8.948020606518597,12.438196869612254,12.263646028813948,0.13533247092626421,0.004126510757319956,6.46643507531501,0,8.0,0.0,8.0,0,25285.349609375,10.100000381469728,0.0082822439708165,0.0068228720783228,1
LG Electronics India Ltd.,2025-10-14,2025,0.4819298245614036,1140.0,7.039660349862076,18.43867644562361,1.0,38.03,3.6643305811925235,0.40350877192982454,1,8.754375338890238,9.351617687332643,0.0,0.08098956032164813,0.04456759206838224,0.0,0,20.0,0.0,20.0,0,25227.349609375,11.010000228881836,0.0047414131749569,0.0045134032561519,1
Canara Robeco Asset Management Co.Ltd.,2025-10-16,2025,0.1287593984962406,266.0,5.58724865840025,17.724616472817818,1.0,7.09,2.0906287310704004,0.07518796992481203,1,4.806804053814419,6.60136597906466,,0.5025548046810614,0.08295470004081076,,0,0.0,0.0,0.0,0,25323.55078125,10.529999732971191,0.00562906526151,0.0033460453495587,1
Rubicon Research Ltd.,2025-10-16,2025,0.2937113402061856,485.0,6.186208623900494,17.162105386202573,0.6369388253634173,60.38,4.1170840491915905,0.24742268041237114,1,5.880393311842194,7.407681721879127,6.208147272159954,0.12130550497268525,0.026280650643360038,0.8351104148769518,0,4.0,0.0,4.0,0,25323.55078125,10.529999732971191,0.00562906526151,0.0033460453495587,1
Canara HSBC Life Insurance Co.Ltd.,2025-10-17,2025,0.0518867924528301,106.0,4.672828834461906,19.285678185649495,1.0,1.9,1.0647107369924282,0.02830188679245283,1,3.769306703226551,10.693057475591125,,0.5527744982290437,0.0005314659151225549,,0,4.0,0.0,4.0,0,25585.30078125,10.869999885559082,0.0118626468096683,0.0100690195023736,1
Midwest Ltd.,2025-10-24,2025,0.0714553990610327,1065.0,6.97166860472579,15.259065063860458,0.4455727049260056,64.34,4.179604406172924,0.09389671361502347,1,4.993624765262849,6.988237889884059,5.602524642581974,0.16645046767256094,0.022515492099260258,0.468103911408419,0,4.0,1.0,3.0,1,25891.400390625,11.729999542236328,0.0070615263802942,0.0333041991224192,1
Orkla India Ltd.,2025-11-06,2025,-0.0227397260273972,730.0,6.594413459749778,16.94415550152342,1.0,34.25,3.5624655292582776,0.09041095890410959,1,6.407506852253916,8.05807410997244,1.2029723039923526,0.13036439922032442,0.024988917737952,0.001206553709764282,0,0.0,0.0,0.0,0,25597.650390625,12.649999618530272,-0.0108277628543172,0.0194895550136323,1
